timestamp,cpu_util,vm_id,vm_type
2019-01-25 10:00:00,1.9928862,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 11:00:00,1.951814,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 12:00:00,1.9706246,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 13:00:00,2.289157,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 14:00:00,1.9566711,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 15:00:00,2.1759682,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 16:00:00,1.9050642,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 17:00:00,1.9562635,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 18:00:00,1.9551214,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 19:00:00,1.9725944,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 20:00:00,1.9848891,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 21:00:00,2.4860823,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 22:00:00,2.0887854,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-25 23:00:00,2.200876,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 00:00:00,2.0003693,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 01:00:00,1.9965863,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 02:00:00,2.1167564,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 03:00:00,2.0761669,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 04:00:00,2.026601,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 05:00:00,2.4247751,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 06:00:00,2.0119202,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 07:00:00,2.181822,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 08:00:00,1.9801122,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 09:00:00,2.0429027,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 10:00:00,2.056198,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 11:00:00,2.0555308,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 12:00:00,2.0941272,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 13:00:00,2.330762,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 14:00:00,1.9486152,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 15:00:00,2.134395,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 16:00:00,1.9549847,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
2019-01-26 17:00:00,2.036167,vm-+0Ae1sc/7s2Z9Ud/MGDY3WF8frcWDKhSejOJV39SzlYhMUGCquYlrz4ILtTgRltY,Delay-insensitive
