timestamp,cpu_util,vm_id,vm_type
2019-01-23 21:00:00,9.019693,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-23 22:00:00,10.188311,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-23 23:00:00,8.982398,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 00:00:00,8.810857,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 01:00:00,8.759353,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 02:00:00,8.811634,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 03:00:00,8.679149,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 04:00:00,8.898325,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 05:00:00,8.577524,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 06:00:00,10.125815,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 07:00:00,8.946204,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 08:00:00,9.288037,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 09:00:00,9.314129,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 10:00:00,9.004565,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 11:00:00,9.000884,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 12:00:00,9.0640135,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 13:00:00,9.0512495,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 14:00:00,9.018018,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 15:00:00,10.194628,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 16:00:00,9.772811,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 17:00:00,8.970675,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 18:00:00,9.043986,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 19:00:00,8.947379,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 20:00:00,9.021338,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 21:00:00,9.007785,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 22:00:00,8.965369,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-24 23:00:00,10.174512,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 00:00:00,9.024562,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 01:00:00,8.814839,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 02:00:00,9.012213,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 03:00:00,9.208217,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 04:00:00,9.945157,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 05:00:00,8.868768,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 06:00:00,8.898076,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 07:00:00,11.11402,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 08:00:00,9.45128,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 09:00:00,10.220518,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 10:00:00,10.156891,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 11:00:00,10.609736,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 12:00:00,8.97969,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 13:00:00,8.931751,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 14:00:00,9.016337,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 15:00:00,10.217943,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 16:00:00,9.035781,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 17:00:00,9.021869,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 18:00:00,9.102421,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 19:00:00,8.831441,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 20:00:00,8.74384,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 21:00:00,9.055867,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 22:00:00,9.087237,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-25 23:00:00,10.107432,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 00:00:00,9.1180315,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 01:00:00,9.039417,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 02:00:00,9.049052,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 03:00:00,9.175846,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 04:00:00,9.96484,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 05:00:00,12.093303,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 06:00:00,9.07841,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 07:00:00,10.071377,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 08:00:00,9.291754,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 09:00:00,9.381944,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 10:00:00,10.730258,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 11:00:00,10.039514,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 12:00:00,9.061991,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 13:00:00,8.898263,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 14:00:00,9.042001,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 15:00:00,9.059441,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 16:00:00,10.865476,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 17:00:00,9.137645,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 18:00:00,9.150062,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 19:00:00,9.042748,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 20:00:00,9.114688,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 21:00:00,9.093407,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 22:00:00,9.131385,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-26 23:00:00,9.052083,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 00:00:00,10.065564,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 01:00:00,8.995109,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 02:00:00,9.198192,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 03:00:00,10.35918,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 04:00:00,10.999888,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 05:00:00,12.098041,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 06:00:00,8.977547,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 07:00:00,8.925178,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 08:00:00,10.615455,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 09:00:00,10.409236,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 10:00:00,9.17978,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 11:00:00,9.041028,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 12:00:00,11.197612,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 13:00:00,9.835151,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 14:00:00,9.700961,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 15:00:00,9.728187,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 16:00:00,10.893439,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 17:00:00,9.838424,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 18:00:00,9.801478,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 19:00:00,9.742831,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 20:00:00,9.797587,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 21:00:00,9.834663,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 22:00:00,9.950396,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-27 23:00:00,9.779592,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 00:00:00,10.892384,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 01:00:00,9.595127,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 02:00:00,9.744147,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 03:00:00,9.9461355,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 04:00:00,9.87229,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 05:00:00,9.854726,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 06:00:00,9.688269,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 07:00:00,11.201091,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 08:00:00,11.4606905,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 09:00:00,12.767474,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 10:00:00,9.861943,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
2019-01-28 11:00:00,11.0563135,vm-+awokSP9dTsmKHefodi+CuXd+PIhJQklrH4W8797MEq9hMgA8OmZeoHg2pI4Fs9U,Delay-insensitive
